,theme,text,text_id,text_x,text_y,ac,som,km
15,CULTUR,стартовать регистрация зритель участник первый мир премия уличный культура кардо собрать тысяча человек страна мир пятигорск май сообщаться пресс релиз поступить редакция уточняться рамка финальный мероприятие премия кардо состояться фестиваль уличный культура направление хип хоп брейкинг паркур фриран воркаут трикинг граффити скейтбординг bmx scoot желать доступный концерт мастер класс лекция награждение лауреат премия кардо состояться май общий призовой фонд составлять миллион рубль кардо международный проект направить развитие социализация уличный культура главный цель премия поддержать развитие талантливый молодёжь показать возможный рост направление развитие заявить российский опыт дать возможность хобби превращать социально полезный бизнес проекты ,15,-22.230466842651367,19.48061180114746,2.0,2.0,0.0
16,CULTUR,антикварный магазин брюссель найти украсть обезглавленную римский статуя тогатус относящуюся первый век эра сообщать bbc news фигура украсть время археологический раскопка италия итог обнаружить итальянский полицейский скепсис отнестись новый находка позднее проверить база украсть артефакт убедиться пропасть территория вилла марини деттина год уточняться полицейский находиться брюссель проведение другого расследование вечер работа направиться район саблон известный антикварный магазин наткнуться мраморный фигура апрель известный самую дорогой картина мир найти яхта саудовский принц потерять полотно леонардо винчи спаситель мир продать аукцион рекордный миллион доллар исчезновение год находиться яхта саудовский наследный принц мухаммед бен салман время точный местоположение неизвестный ,16,25.185970306396484,36.666229248046875,1.0,0.0,2.0
17,CULTUR,государственный эрмитаж прокомментировать жалоба развратный влияние обнажить скульптура ребёнок сообщать риа новость генеральный директор музей михаил пиотровский сожалеть тема вызвать резонанс человек интересоваться программа развитие музей условие пандемия коронавирус сожалеть огорчить пресс конференция предложить целый программа развитие постковидного эрмитаж музей человек возбудить обыкновенный традиционный вопрос обнажить фигурах скульптурах постоянно существовать музейный жизнь вспомнить шутка развлечение заявить глава эрмитаж пиотровский рассказать музей получить официальный жалоба выставить зал обнажить скульптура развращать ребёнок отметить эрмитаж агрессивно жаловаться уточнить официальный орган поступить обращение ,17,15.81538200378418,17.735692977905273,1.0,3.0,1.0
18,CULTUR,обвинение государственный эрмитаж год выставка посвятить фаберже показать поддельный экспонат являться конкурентный борьба заявить генеральный директор музей михаил пиотровский беседа рбк наезд конкурент наезд русский коллекционирование россия коллекционировать фаберже покупать запад подчеркнуть слово попытка обвинить музей экспонирование ненастоящих изделие ювелирный мастер являться базарный крик пиотровский добавить последний время музейный рыночный мир пересекаться представитель сходиться мнение отметить попытка коллекционер рыночный игрок обвинить эрмитаж выставление подделка бессмысленный вещь музей музейный коллекция цена магазин цена сказать январь коллекционер андрей ружников опубликовать письмо претензия адрес эрмитаж отметить перечислять список подделка задействовать выставка фаберже ювелир императорский двор коллекционер поинтересоваться фальшивка оказаться музей нести ответственность куратор хранитель руководство эрмитаж ружников написать хотеть предполагать подделка оказаться учреждение коррупция ,18,17.610614776611328,20.98171043395996,1.0,3.0,1.0
19,CULTUR,здание третьяковский галерея крымский вал открыться выставка давать кузбасс приурочить юбилей кузбасс сообщить департамент информационный политика администрация правительство кемеровский область вторник март открытие выставка состояться четверг апрель представить отреставрированные работа жанр соцреализма создать год картина современный художник частность посетитель галерея увидеть экспонат готовившиеся советский соцреалистами первый половина xx век выставка индустрия социализм передать фонд московский центр экспозиция государственный музейный выставочный центр росизо рамка проект столица привезти работа фонд кузбасский музей история кузбасс индустриальный мощь трудовой будни горняк металлург красота сибирский природа находить воплощение творчество скульптор художник реальный герой труд вдохновить живописец создание грандиозный полотно доступный третьяковский галерея отметить губернатор кузбасс сергей цивилёв комментировать открытие выставка выставка давать кузбасс продлиться май ,19,14.0722074508667,39.394588470458984,1.0,0.0,2.0
20,CULTUR,картина импрессионист винсент ван гог уличный сцена монмартре продать торг париж миллион евро сообщаться сайт аукционный дом sotheby лот продать евро первоначальный оценочный стоимость миллион евро уличный сцена монмартре написать ван гог год находиться частный коллекция год аукцион полотно впервые продемонстрировать публика июнь торг аукционный дом drouot париж уйти молоток письмо художник винсент ван гог поль гоген датированное год послание адресоваться французский друг живописец эмиль бернар написать неделя ван гог отрезать ухо год сообщаться аукцион париж продать вероятный орудие самоубийство импрессионист винсент ван гог эксперт оценить револьвер система лефоше тысяча евро данным сотрудник аукционный дом drouot покрыть ржавчиной оружие найти поле пытаться покончить художник ,20,33.56828689575195,41.79343795776367,1.0,0.0,2.0
21,CULTUR,больший мир картина холст путешествие человечество the journey of humanity авторство британский художник саша джафри продать аукцион дубай миллион доллар миллиард рубль сообщать местный издание khaleej times джафри работать картина площадь футбольный поле дубайском отель atlantis протяжение месяц отмечаться изначально планироваться разделить полотно часть распродать аукцион разный страна примерно миллион доллар суммарно выручить средство автор картина пообещать направить благотворительный проект заниматься помощь ребёнок надеяться спасти жизнь миллион ребёнок дать шанс изменить мир хотеть ребёнок возможность получать образование интернет цель сделать интернет доступный жить бедный страна заявить джафри момент продажа полотно протяжение месяц выставить отель покупатель произведение андрэ абдун руководитель компания специализироваться криптовалюте голливудский актриса анджелина джоли продать картина башня мечеть кутубия tower of the koutoubia mosque написать бывший премьер министр великобритания уинстон черчилль миллион доллар миллион фунт стерлинг черчилль время подарить полотно президент сша франклин рузвельт ,21,31.6641788482666,40.43670654296875,1.0,0.0,2.0
22,CULTUR,музей восковой фигура луи тюссо техас убрать восковой фигура бывший президент сша дональд трамп кладовая сообщать издание san antonio express news уточняться экспонат переместить зал избивать посетитель менеджер компания ripley entertainment принадлежать музей рассказать фигура причинить серьёзный ущерб слово клэя стюарт гость бить царапать лицо политик время неизвестный экспонат отремонтировать выставить зал стюарт отметить произойти учреждение получить восковой фигура нынешний американский президент джо байдена январь известный музей лондон появиться гигантский надувной фигура трамп новый экспонат создать счёт средство собрать помощь краудфандинг изображать политик вид плакать ребёнок подгузник телефон рука уточняться наполнить гелием фигурка впервые подняться небо лондон год город проходить протест визит американский лидер позднее надувной трамп летать франция аргентина ирландия дания ,22,20.654438018798828,17.327106475830078,1.0,3.0,1.0
23,CULTUR,художник никас сафронов высказаться сын пианист лук затравкине март приковать наручник вход макдоналдс москва сообщать пятый канал художник понадеяться освобождение родственник приковать ресторан быстрый питание признаться огорчить задержание отметить знать время находиться сын еда ходить любить макдональдс любить сказать сафронов мнение затравкина задеть закрытие ресторан решиться акция март сообщаться затравкин приковать вход макдоналдс москва пианист вес составлять килограмм заявить временно закрывающаяся сеть ресторан быстрый питание ответ приручить год кормить еда говорить любить любить бросать возмутиться наручник затравкина снять сотрудник полиция мужчина отвезти отделение позднее рассказать выписать штраф хулиганство отпустить ,23,9.59102725982666,35.16701889038086,1.0,0.0,2.0
24,CULTUR,студент преподаватель санкт петербургской академия художество имя илья репин потребовать руководство учреждение закрыть выставка экс чиновница минобороны евгения васильев сообщать агентство бизнес новость несогласный назвать выставка васильев акт вандализм открытый письмо руководство учреждение информация составитель петиция обращение подписаться человек отмечаться выставка экс чиновница получить название весна открыться вторник март музей санкт петербургской академия художество известный год васильев являться почётный член образовательный учреждение евгения васильев член совет директор оао оборонсервис занимать пост глава департамент имущественный отношение министерство оборона год главный фигурантка называть дело оборонсервиса признать виновный эпизод мошенничество крупный размер злоупотребление должностной полномочие легализация незаконно получить денежный средство приговорить год колония общий режим год васильев освободить условно досрочно год экс чиновница заниматься художественный деятельность псевдоним eva работа выставлялись российский зарубежный галерея ,24,-8.083903312683105,12.245427131652832,2.0,4.0,1.0
25,CULTUR,британский реставратор искусствовед рональд мур объявить обнаружить считавшуюся утраченной работа тициан провинциальных приходский церковь англия провисеть столетие опознанная сообщать the telegraph слово историк искусство картина эпоха ренессанс попасться глаз совершенно случайно храм святой михаил ангел город ледбери прибыть восстанавливать тайный вечеря реплика xix век фреска леонардо винчи реставратор найти дальний угол церковь полотно тема написать намного снять картина слой выцветший лак найти автограф тициан автопортрет художник образ апостол искусствовед предположить лицо тициан добавить полотно сын ученик горацио вечелли просветить холст ультрафиолетовый луч реставратор увидеть подпись художник titianvs информация искусствовед тайный вечеря ледбери окончить год время тициан горацио вечелли год умереть завершать работа последователь итальянский живописец рональд мур удаться обнаружить письмо предыдущий владелец картина наследник год передать приходский церковь утверждать приобрести монастырь венеция ,25,22.39613151550293,44.21292495727539,1.0,0.0,2.0
26,CULTUR,голливудский актриса анджелина джоли продать картина башня мечеть кутубия tower of the koutoubia mosque написать бывший премьер министр великобритания уинстон черчилль миллион доллар миллион фунт стерлинг информация появиться сайт аукционный дом christie черчилль время подарить картина президент сша франклин рузвельт изначально стоимость полотно оцениваться миллион фунт стерлинг миллион доллар цена являться рекордный работа черчилль единственный работа политик создать время второй мировой война личность покупатель называться джоли решить продать картина известный февраль актриса приобрести полотно вместе бывший муж брэд питтом коллекция произведение искусство джолли питта оцениваться примерно миллион доллар брэд питт анджелина джоли пожениться год пара ребёнок приёмный год джоли подать документ развод завершиться апрель год ,26,27.46017074584961,40.073509216308594,1.0,0.0,2.0
